dataset	inter_num	sparsity	connected	user_num	item_num	user_mean	item_mean	user_median	item_median	user_max	item_max	user_min	item_min	sparsity_log	space_size	space_size_log	shape	shape_log	gini_user	gini_item	average_degree	average_degree_user	average_degree_item	average_degree_user_log	average_degree_item_log	degree_assort_user	degree_assort_item	average_clustering_coef_dot	average_clustering_coef_dot_user	average_clustering_coef_dot_item	average_clustering_coef_min	average_clustering_coef_min_user	average_clustering_coef_min_item	average_clustering_coef_max	average_clustering_coef_max_user	average_clustering_coef_max_item
161	79699	0.9964968741351962	True	1094	20796	72.91765782250687	3.8326039913440733	39.0	2.0	2250	191	20	1	-0.0015240592795645303	9.337596371657964	0.9702350971220665	0.01372664650748441	-1.862435550249309	0.5085648246495417	0.5673996814070889	7.282437865497076	72.91765782250687	3.8326039913440733	1.8628327102970184	0.5834939475457687	-0.07212170293765677	0.16854600873345385	0.2751424909199135	0.02534431107283179	0.28827206103642516	0.6784887704315534	0.08198711600537127	0.7098413219241149	0.29833700059719487	0.03751858377240767	0.3120458022124626
162	83024	0.9963052937089909	True	989	22721	84.03238866396761	3.654225352112676	41.0	2.0	4990	188	20	1	-0.0016075621214828026	9.061497447993903	0.9571999724740158	0.011912218153786857	-1.9240073617536726	0.5560487411863932	0.5550817765828445	7.00388054665092	84.03238866396761	3.654225352112676	1.924446708763224	0.5627953263118708	-0.06380264152397216	0.39239623894623943	0.3047327566676879	0.026633793824306494	0.31682614466457437	0.7005916626523296	0.08868840561945825	0.7272008359775268	0.32942451091702707	0.03895740166981117	0.3420557390832353
163	78918	0.9966324828558225	True	1115	21018	70.84201077199282	3.7549602702574107	38.0	2.0	2642	271	20	1	-0.0014649621427426935	9.380488793234605	0.9722254689413028	0.014128589168504017	-1.8499012031142466	0.5040359825345154	0.5838290711728148	7.131896434865121	70.84201077199282	3.7549602702574107	1.850290879660716	0.57460534626715	0.031155273929924704	0.2960347137391397	0.3160844125012806	0.03773538833775227	0.33083822193736434	0.7142676892672233	0.10910324222411141	0.7463442555709786	0.33931265260841315	0.05463978797555268	0.3544016553776479
164	75830	0.9968796268851808	True	1257	19333	60.37420382165605	3.9225118973722326	36.0	2.0	1569	304	20	1	-0.0013572795375444832	9.763109648057837	0.9895881668362602	0.016576552815508374	-1.7805057783006049	0.45851466698473203	0.6037701195397733	7.366427044880513	60.37420382165605	3.9225118973722326	1.7808514165853853	0.5935642695197196	0.03238716083413384	0.1248810526006809	0.29316301415526314	0.037794000412915425	0.30975433844971734	0.7011811990218371	0.10778790565698139	0.7397339600639569	0.31557130056410115	0.055713546378575445	0.33245425831586095
165	82009	0.99652418225527	True	1110	21256	73.94860234445446	3.858339214302517	41.0	2.0	2583	221	20	1	-0.0015121579844709213	9.540963787794187	0.9795922475111244	0.01353509980611884	-1.8685385374489338	0.4995207755079248	0.5661429343381906	7.334018959041316	73.94860234445446	3.858339214302517	1.8689299700864312	0.5864004069324497	-0.044960490076435204	0.3447870533445183	0.27757409220569323	0.02642992310621101	0.29067777997475114	0.6765885710793753	0.08523244903274571	0.7074431436199404	0.3016717475630628	0.03883037186813137	0.3153857482991569
166	77077	0.996695232919471	True	1235	18885	62.46110210696921	4.081603473840288	37.0	2.0	1319	290	20	1	-0.0014376189154600312	9.756541139153773	0.9892958801237426	0.01602293810086018	-1.795257845056116	0.4523863915242391	0.6045423221985804	7.662491301322199	62.46110210696921	4.081603473840288	1.7956096429545776	0.6108308108925833	0.028659980049374145	0.0735452252521619	0.27229180304285094	0.03459994285054539	0.2878240925724689	0.6824361198760318	0.10141049838174877	0.7204040089315257	0.2945782186398028	0.05061756753305772	0.3105201506174412
167	75320	0.9969035950856124	True	1191	20424	63.294117647058826	3.687998824854331	36.0	1.0	7645	341	20	1	-0.0013468378234459887	9.471331479786778	0.9764110364137024	0.01581253319171535	-1.8009985498618497	0.4837348545366102	0.6109788215565797	6.96987923934669	63.294117647058826	3.687998824854331	1.8013633499520965	0.5667907739978171	0.03671103627999413	0.7386267564318855	0.35947313193625413	0.036561726634321376	0.3782884172669744	0.7559986755090562	0.10670672165223762	0.7938313849586773	0.3784045403249071	0.05439666477387616	0.39728371438874327
168	83404	0.9962522986147471	True	966	23038	86.42901554404145	3.6204366888049657	42.0	2.0	7460	191	20	1	-0.001630663563661572	8.97598262030403	0.9530820030126472	0.011582178312790754	-1.9362097531943077	0.5536214140150085	0.556455098859082	6.949754187151071	86.42901554404145	3.6204366888049657	1.9366595662660084	0.5587609573011707	-0.035745578639183345	0.5186567440764756	0.2983499894378214	0.02807658968486579	0.3096715083318441	0.7126967411037461	0.09130216278613047	0.7387264224023744	0.3228142449948069	0.04085057332336524	0.33462545926588994
169	80335	0.9966237693947291	True	1111	21417	72.37387387387388	3.7511673515128874	40.0	2.0	3508	203	20	1	-0.0014687591538564517	9.447337455600916	0.9753094284807841	0.013829588597746934	-1.8591907390798328	0.5013593976125874	0.5694537290718947	7.132646719346533	72.37387387387388	3.7511673515128874	1.859581819234043	0.5741664398418242	-0.012118435232571022	0.47310194080679757	0.29515311514797066	0.029136587220710625	0.30894086010497745	0.6945620198590908	0.09036204540888042	0.7258779505482827	0.3196935334300443	0.04276973249098686	0.33404660678839104
170	75631	0.9969696345611113	True	1204	20729	62.86866167913549	3.6487360092628327	36.0	2.0	1910	241	20	1	-0.0013180691140004862	9.542521888892894	0.9796631648186209	0.015919398130396265	-1.7980733557936304	0.46729335423500895	0.6004640554789773	6.8971775112853955	62.86866167913549	3.6487360092628327	1.7984342153755912	0.5621424427376676	0.02252370264492429	0.3281465593129832	0.3501477964808726	0.035001747152845576	0.3684380655537024	0.7326968350064212	0.10347698449501465	0.7692151426176341	0.371146736523537	0.05148505346868223	0.38969908140558013
171	78814	0.9966109161061768	True	1156	20117	68.23722943722943	3.917975740703917	38.0	2.0	1553	251	20	1	-0.0014743602126110927	9.545102618620712	0.9797806018193816	0.014667444870200726	-1.8336455354697427	0.487869285534675	0.5979218797778276	7.41046495228245	68.23722943722943	3.917975740703917	1.8340213853260898	0.5930617426053636	-0.005282759482846088	0.08434492822759208	0.2952771983516492	0.031063943311433126	0.31044752593026564	0.7020393581173566	0.09746748385323219	0.7367520502417881	0.31698584723572065	0.04554527365204464	0.332571145629494
172	81815	0.9962806746601135	True	1071	20539	76.46261682242991	3.9835913915668515	41.0	2.0	2072	204	20	1	-0.0016182938211408695	9.36076198821442	0.9713112027773467	0.01309050907535293	-1.883043463890982	0.5176200808639962	0.5826127806745833	7.572658274713069	76.46261682242991	3.9835913915668515	1.8834491570376282	0.600274785201317	-0.04967537074040653	0.11975662551895214	0.2707021098624812	0.028122361458156657	0.2833401627786672	0.6861329724576969	0.09147822395236231	0.7171136220292573	0.29336308594862176	0.04125309084345461	0.3064976508898297
173	78794	0.9963298990123696	True	1146	18734	68.81572052401746	4.206160251961779	39.0	2.0	1863	240	20	1	-0.0015968366785894053	9.502521981032194	0.9778388828770826	0.014544254638678072	-1.837308530491423	0.4906060832109554	0.6175374058058579	7.927759331924741	68.81572052401746	4.206160251961779	1.8376876614468873	0.6238858150019682	-0.010729414916199356	0.12161987516844006	0.2980983343316385	0.03424848446209353	0.31422538702478053	0.6896583789693971	0.10537813844729912	0.7253708049234783	0.3187099787585516	0.05012473119574377	0.33512646882738284
174	74300	0.9964039308182112	True	1259	16411	59.06200317965024	4.527726995734309	37.0	2.0	1319	359	20	1	-0.0015645678383701526	9.671799212142485	0.9855072719342189	0.016944818304172275	-1.7709630836527126	0.42686295193935125	0.6532184852652791	8.410685985963324	59.06200317965024	4.527726995734309	1.7713081726513251	0.6558802327074821	-0.006703478719227724	0.1014465198543811	0.2815619314310165	0.03504084991624728	0.30046037875250214	0.6971070472546347	0.1050005242690441	0.7424982724780274	0.3008260842938577	0.05173891439878504	0.3199212494204879
175	81697	0.9961344247557311	True	1075	19660	76.06797020484171	4.155704766264815	40.0	2.0	2192	266	20	1	-0.0016820511441854973	9.371460665232503	0.9718072866627234	0.013158377908613536	-1.8807976448221984	0.5189744139954493	0.5999075813921285	7.880866251869001	76.06797020484171	4.155704766264815	1.8812018277102858	0.6186446863980215	-0.07275113377198106	0.14900312539955143	0.26370362445582085	0.026538196687489194	0.27666031957882753	0.6797270637483559	0.09256440288408052	0.7118046209876983	0.2868535633506333	0.03856436190255537	0.3004179665428219
176	79361	0.9965687167849938	True	1169	19785	67.94606164383562	4.011372826526486	38.0	2.0	2458	268	20	1	-0.0014927498570065554	9.631874635812075	0.9837108213670966	0.014730157130076487	-1.831792620410513	0.4934074554925274	0.6100065565913557	7.575505918289424	67.94606164383562	4.011372826526486	1.8321642887959726	0.6032930282191125	-0.018231154103414193	0.2181245249534967	0.30079826858167497	0.03474917446565501	0.3165051702156979	0.7069556351597084	0.1068148887967055	0.7423865081758824	0.32187344396091444	0.05014292271249532	0.3379157634523294
